store_id,product_id,snapshot_date,stock_on_hand,reorder_point,is_out_of_stock,days_out_of_stock
WF-008,P-00123,2026-02-26,41,24,False,0
WF-008,P-00124,2026-02-26,34,10,False,0
WF-008,P-00125,2026-02-26,165,22,False,0
WF-008,P-00126,2026-02-26,23,25,False,0
WF-008,P-00127,2026-02-26,134,23,False,0
WF-008,P-00128,2026-02-26,0,16,True,1
WF-008,P-00129,2026-02-26,61,22,False,0
WF-008,P-00130,2026-02-26,48,20,False,0
WF-008,P-00131,2026-02-26,23,24,False,0
WF-008,P-00132,2026-02-26,3,25,False,0
WF-008,P-00133,2026-02-26,56,13,False,0
WF-008,P-00134,2026-02-26,55,17,False,0
WF-008,P-00135,2026-02-26,5,15,False,0
WF-008,P-00136,2026-02-26,34,25,False,0
WF-008,P-00137,2026-02-26,165,22,False,0
WF-008,P-00138,2026-02-26,51,25,False,0
WF-008,P-00139,2026-02-26,70,11,False,0
WF-008,P-00140,2026-02-26,12,17,False,0
WF-008,P-00141,2026-02-26,51,21,False,0
WF-008,P-00142,2026-02-26,44,14,False,0
WF-008,P-00143,2026-02-26,46,14,False,0
WF-008,P-00144,2026-02-26,3,13,False,0
WF-008,P-00145,2026-02-26,84,29,False,0
WF-008,P-00146,2026-02-26,62,17,False,0
WF-008,P-00147,2026-02-26,11,29,False,0
WF-008,P-00148,2026-02-26,0,13,True,13
WF-008,P-00149,2026-02-26,178,22,False,0
WF-008,P-00150,2026-02-26,144,13,False,0
WF-008,P-00151,2026-02-26,4,10,False,0
WF-008,P-00152,2026-02-26,156,16,False,0
WF-008,P-00153,2026-02-26,130,20,False,0
WF-008,P-00154,2026-02-26,0,23,True,12
WF-008,P-00155,2026-02-26,12,27,False,0
WF-008,P-00156,2026-02-26,1,25,False,0
WF-008,P-00157,2026-02-26,0,18,True,12
WF-008,P-00158,2026-02-26,7,22,False,0
WF-008,P-00159,2026-02-26,0,24,True,12
WF-008,P-00160,2026-02-26,34,13,False,0
WF-008,P-00161,2026-02-26,23,20,False,0
WF-008,P-00162,2026-02-26,0,28,True,5
WF-008,P-00163,2026-02-26,12,27,False,0
WF-008,P-00164,2026-02-26,10,17,False,0
WF-008,P-00165,2026-02-26,9,26,False,0
WF-008,P-00166,2026-02-26,29,12,False,0
WF-008,P-00167,2026-02-26,7,14,False,0
WF-008,P-00168,2026-02-26,110,23,False,0
WF-008,P-00169,2026-02-26,43,10,False,0
WF-008,P-00170,2026-02-26,9,28,False,0
WF-008,P-00171,2026-02-26,9,27,False,0
WF-008,P-00172,2026-02-26,93,14,False,0
WF-008,P-00173,2026-02-26,27,27,False,0
WF-008,P-00174,2026-02-26,33,17,False,0
WF-008,P-00175,2026-02-26,39,24,False,0
WF-008,P-00176,2026-02-26,96,27,False,0
WF-008,P-00177,2026-02-26,12,19,False,0
WF-008,P-00178,2026-02-26,44,28,False,0
WF-008,P-00179,2026-02-26,3,22,False,0
WF-008,P-00180,2026-02-26,6,20,False,0
WF-008,P-00181,2026-02-26,76,14,False,0
WF-008,P-00182,2026-02-26,182,28,False,0
WF-008,P-00183,2026-02-26,57,27,False,0
WF-008,P-00184,2026-02-26,25,29,False,0
WF-008,P-00185,2026-02-26,0,17,True,6
WF-008,P-00186,2026-02-26,0,13,True,5
WF-008,P-00187,2026-02-26,11,15,False,0
WF-008,P-00188,2026-02-26,94,21,False,0
WF-008,P-00189,2026-02-26,49,13,False,0
WF-008,P-00190,2026-02-26,6,28,False,0
WF-008,P-00191,2026-02-26,64,28,False,0
WF-008,P-00192,2026-02-26,12,19,False,0
WF-008,P-00193,2026-02-26,34,10,False,0
WF-008,P-00194,2026-02-26,37,18,False,0
WF-008,P-00195,2026-02-26,3,24,False,0
WF-008,P-00196,2026-02-26,9,16,False,0
WF-008,P-00197,2026-02-26,63,27,False,0
WF-008,P-00198,2026-02-26,19,21,False,0
WF-008,P-00199,2026-02-26,50,19,False,0
WF-008,P-00200,2026-02-26,42,21,False,0
WF-009,P-00001,2026-02-26,6,25,False,0
WF-009,P-00002,2026-02-26,27,27,False,0
WF-009,P-00003,2026-02-26,15,14,False,0
WF-009,P-00004,2026-02-26,29,28,False,0
WF-009,P-00005,2026-02-26,13,26,False,0
WF-009,P-00006,2026-02-26,96,18,False,0
WF-009,P-00007,2026-02-26,6,26,False,0
WF-009,P-00008,2026-02-26,33,28,False,0
WF-009,P-00009,2026-02-26,58,19,False,0
WF-009,P-00010,2026-02-26,7,28,False,0
WF-009,P-00011,2026-02-26,0,24,True,5
WF-009,P-00012,2026-02-26,144,14,False,0
WF-009,P-00013,2026-02-26,66,17,False,0
WF-009,P-00014,2026-02-26,14,21,False,0
WF-009,P-00015,2026-02-26,109,23,False,0
WF-009,P-00016,2026-02-26,110,16,False,0
WF-009,P-00017,2026-02-26,5,29,False,0
WF-009,P-00018,2026-02-26,2,24,False,0
WF-009,P-00019,2026-02-26,106,23,False,0
WF-009,P-00020,2026-02-26,27,15,False,0
WF-009,P-00021,2026-02-26,18,14,False,0
WF-009,P-00022,2026-02-26,12,27,False,0
WF-009,P-00023,2026-02-26,65,11,False,0
WF-009,P-00024,2026-02-26,38,15,False,0
WF-009,P-00025,2026-02-26,7,16,False,0
WF-009,P-00026,2026-02-26,16,14,False,0
WF-009,P-00027,2026-02-26,46,13,False,0
WF-009,P-00028,2026-02-26,42,11,False,0
WF-009,P-00029,2026-02-26,49,22,False,0
WF-009,P-00030,2026-02-26,183,23,False,0
WF-009,P-00031,2026-02-26,56,14,False,0
WF-009,P-00032,2026-02-26,23,15,False,0
WF-009,P-00033,2026-02-26,5,20,False,0
WF-009,P-00034,2026-02-26,0,27,True,9
WF-009,P-00035,2026-02-26,29,18,False,0
WF-009,P-00036,2026-02-26,218,21,False,0
WF-009,P-00037,2026-02-26,68,21,False,0
WF-009,P-00038,2026-02-26,6,28,False,0
WF-009,P-00039,2026-02-26,39,22,False,0
WF-009,P-00040,2026-02-26,15,11,False,0
WF-009,P-00041,2026-02-26,17,26,False,0
WF-009,P-00042,2026-02-26,66,15,False,0
WF-009,P-00043,2026-02-26,77,10,False,0
WF-009,P-00044,2026-02-26,95,26,False,0
WF-009,P-00045,2026-02-26,0,14,True,5
WF-009,P-00046,2026-02-26,64,24,False,0
WF-009,P-00047,2026-02-26,91,26,False,0
WF-009,P-00048,2026-02-26,27,28,False,0
WF-009,P-00049,2026-02-26,10,12,False,0
WF-009,P-00050,2026-02-26,0,25,True,6
WF-009,P-00051,2026-02-26,92,24,False,0
WF-009,P-00052,2026-02-26,0,15,True,4
WF-009,P-00053,2026-02-26,0,10,True,1
WF-009,P-00054,2026-02-26,3,18,False,0
WF-009,P-00055,2026-02-26,96,26,False,0
WF-009,P-00056,2026-02-26,7,26,False,0
WF-009,P-00057,2026-02-26,26,22,False,0
WF-009,P-00058,2026-02-26,16,28,False,0
WF-009,P-00059,2026-02-26,45,19,False,0
WF-009,P-00060,2026-02-26,58,22,False,0
WF-009,P-00061,2026-02-26,58,15,False,0
WF-009,P-00062,2026-02-26,17,16,False,0
WF-009,P-00063,2026-02-26,9,23,False,0
WF-009,P-00064,2026-02-26,6,12,False,0
WF-009,P-00065,2026-02-26,16,21,False,0
WF-009,P-00066,2026-02-26,24,22,False,0
WF-009,P-00067,2026-02-26,23,28,False,0
WF-009,P-00068,2026-02-26,68,10,False,0
WF-009,P-00069,2026-02-26,98,20,False,0
WF-009,P-00070,2026-02-26,39,12,False,0
WF-009,P-00071,2026-02-26,90,18,False,0
WF-009,P-00072,2026-02-26,19,29,False,0
WF-009,P-00073,2026-02-26,3,27,False,0
WF-009,P-00074,2026-02-26,181,29,False,0
WF-009,P-00075,2026-02-26,0,13,True,8
WF-009,P-00076,2026-02-26,57,23,False,0
WF-009,P-00077,2026-02-26,19,19,False,0
WF-009,P-00078,2026-02-26,11,27,False,0
WF-009,P-00079,2026-02-26,61,23,False,0
WF-009,P-00080,2026-02-26,20,15,False,0
WF-009,P-00081,2026-02-26,137,12,False,0
WF-009,P-00082,2026-02-26,50,28,False,0
WF-009,P-00083,2026-02-26,0,26,True,2
WF-009,P-00084,2026-02-26,63,24,False,0
WF-009,P-00085,2026-02-26,0,27,True,7
WF-009,P-00086,2026-02-26,135,13,False,0
WF-009,P-00087,2026-02-26,16,14,False,0
WF-009,P-00088,2026-02-26,23,15,False,0
WF-009,P-00089,2026-02-26,95,17,False,0
WF-009,P-00090,2026-02-26,25,21,False,0
WF-009,P-00091,2026-02-26,9,29,False,0
WF-009,P-00092,2026-02-26,91,17,False,0
WF-009,P-00093,2026-02-26,40,11,False,0
WF-009,P-00094,2026-02-26,209,16,False,0
WF-009,P-00095,2026-02-26,29,25,False,0
WF-009,P-00096,2026-02-26,27,25,False,0
WF-009,P-00097,2026-02-26,271,27,False,0
WF-009,P-00098,2026-02-26,48,28,False,0
WF-009,P-00099,2026-02-26,37,20,False,0
WF-009,P-00100,2026-02-26,71,24,False,0
WF-009,P-00101,2026-02-26,12,22,False,0
WF-009,P-00102,2026-02-26,39,10,False,0
WF-009,P-00103,2026-02-26,18,22,False,0
WF-009,P-00104,2026-02-26,2,25,False,0
WF-009,P-00105,2026-02-26,70,14,False,0
WF-009,P-00106,2026-02-26,87,16,False,0
WF-009,P-00107,2026-02-26,28,12,False,0
WF-009,P-00108,2026-02-26,56,28,False,0
WF-009,P-00109,2026-02-26,5,25,False,0
WF-009,P-00110,2026-02-26,20,14,False,0
WF-009,P-00111,2026-02-26,20,12,False,0
WF-009,P-00112,2026-02-26,134,28,False,0
WF-009,P-00113,2026-02-26,8,18,False,0
WF-009,P-00114,2026-02-26,3,21,False,0
WF-009,P-00115,2026-02-26,132,20,False,0
WF-009,P-00116,2026-02-26,42,13,False,0
WF-009,P-00117,2026-02-26,11,23,False,0
WF-009,P-00118,2026-02-26,21,28,False,0
WF-009,P-00119,2026-02-26,17,15,False,0
WF-009,P-00120,2026-02-26,30,26,False,0
WF-009,P-00121,2026-02-26,113,26,False,0
WF-009,P-00122,2026-02-26,57,13,False,0
WF-009,P-00123,2026-02-26,27,29,False,0
WF-009,P-00124,2026-02-26,75,12,False,0
WF-009,P-00125,2026-02-26,216,17,False,0
WF-009,P-00126,2026-02-26,6,15,False,0
WF-009,P-00127,2026-02-26,15,17,False,0
WF-009,P-00128,2026-02-26,0,16,True,11
WF-009,P-00129,2026-02-26,17,12,False,0
WF-009,P-00130,2026-02-26,31,19,False,0
WF-009,P-00131,2026-02-26,11,15,False,0
WF-009,P-00132,2026-02-26,24,25,False,0
WF-009,P-00133,2026-02-26,85,11,False,0
WF-009,P-00134,2026-02-26,0,27,True,2
WF-009,P-00135,2026-02-26,19,29,False,0
WF-009,P-00136,2026-02-26,1,21,False,0
WF-009,P-00137,2026-02-26,1,19,False,0
WF-009,P-00138,2026-02-26,38,19,False,0
WF-009,P-00139,2026-02-26,11,22,False,0
WF-009,P-00140,2026-02-26,4,20,False,0
WF-009,P-00141,2026-02-26,107,12,False,0
WF-009,P-00142,2026-02-26,36,11,False,0
WF-009,P-00143,2026-02-26,57,19,False,0
WF-009,P-00144,2026-02-26,58,15,False,0
WF-009,P-00145,2026-02-26,5,10,False,0
WF-009,P-00146,2026-02-26,80,29,False,0
WF-009,P-00147,2026-02-26,48,26,False,0
WF-009,P-00148,2026-02-26,126,18,False,0
WF-009,P-00149,2026-02-26,9,23,False,0
WF-009,P-00150,2026-02-26,28,12,False,0
WF-009,P-00151,2026-02-26,61,21,False,0
WF-009,P-00152,2026-02-26,6,11,False,0
WF-009,P-00153,2026-02-26,3,25,False,0
WF-009,P-00154,2026-02-26,18,27,False,0
WF-009,P-00155,2026-02-26,8,29,False,0
WF-009,P-00156,2026-02-26,30,20,False,0
WF-009,P-00157,2026-02-26,2,13,False,0
WF-009,P-00158,2026-02-26,15,23,False,0
WF-009,P-00159,2026-02-26,78,21,False,0
WF-009,P-00160,2026-02-26,64,12,False,0
WF-009,P-00161,2026-02-26,22,20,False,0
WF-009,P-00162,2026-02-26,22,26,False,0
WF-009,P-00163,2026-02-26,108,25,False,0
WF-009,P-00164,2026-02-26,4,29,False,0
WF-009,P-00165,2026-02-26,4,16,False,0
WF-009,P-00166,2026-02-26,6,26,False,0
WF-009,P-00167,2026-02-26,101,20,False,0
WF-009,P-00168,2026-02-26,78,28,False,0
WF-009,P-00169,2026-02-26,7,29,False,0
WF-009,P-00170,2026-02-26,58,26,False,0
WF-009,P-00171,2026-02-26,5,17,False,0
WF-009,P-00172,2026-02-26,106,10,False,0
WF-009,P-00173,2026-02-26,35,23,False,0
WF-009,P-00174,2026-02-26,128,14,False,0
WF-009,P-00175,2026-02-26,105,26,False,0
WF-009,P-00176,2026-02-26,3,16,False,0
WF-009,P-00177,2026-02-26,7,21,False,0
WF-009,P-00178,2026-02-26,28,15,False,0
WF-009,P-00179,2026-02-26,236,17,False,0
WF-009,P-00180,2026-02-26,74,20,False,0
WF-009,P-00181,2026-02-26,153,19,False,0
WF-009,P-00182,2026-02-26,24,20,False,0
WF-009,P-00183,2026-02-26,5,25,False,0
WF-009,P-00184,2026-02-26,90,10,False,0
WF-009,P-00185,2026-02-26,0,20,True,6
WF-009,P-00186,2026-02-26,122,13,False,0
WF-009,P-00187,2026-02-26,43,12,False,0
WF-009,P-00188,2026-02-26,152,14,False,0
WF-009,P-00189,2026-02-26,11,25,False,0
WF-009,P-00190,2026-02-26,2,13,False,0
WF-009,P-00191,2026-02-26,32,23,False,0
WF-009,P-00192,2026-02-26,92,17,False,0
WF-009,P-00193,2026-02-26,46,20,False,0
WF-009,P-00194,2026-02-26,0,24,True,7
WF-009,P-00195,2026-02-26,19,15,False,0
WF-009,P-00196,2026-02-26,67,17,False,0
WF-009,P-00197,2026-02-26,0,10,True,11
WF-009,P-00198,2026-02-26,35,10,False,0
WF-009,P-00199,2026-02-26,115,21,False,0
WF-009,P-00200,2026-02-26,22,12,False,0
WF-010,P-00001,2026-02-26,1,19,False,0
WF-010,P-00002,2026-02-26,3,26,False,0
WF-010,P-00003,2026-02-26,113,18,False,0
WF-010,P-00004,2026-02-26,47,23,False,0
WF-010,P-00005,2026-02-26,71,18,False,0
WF-010,P-00006,2026-02-26,3,23,False,0
WF-010,P-00007,2026-02-26,43,21,False,0
WF-010,P-00008,2026-02-26,12,11,False,0
WF-010,P-00009,2026-02-26,85,16,False,0
WF-010,P-00010,2026-02-26,97,26,False,0
WF-010,P-00011,2026-02-26,24,22,False,0
WF-010,P-00012,2026-02-26,158,18,False,0
WF-010,P-00013,2026-02-26,16,21,False,0
WF-010,P-00014,2026-02-26,46,10,False,0
WF-010,P-00015,2026-02-26,0,20,True,3
WF-010,P-00016,2026-02-26,29,17,False,0
WF-010,P-00017,2026-02-26,12,29,False,0
WF-010,P-00018,2026-02-26,5,20,False,0
WF-010,P-00019,2026-02-26,2,17,False,0
WF-010,P-00020,2026-02-26,236,14,False,0
WF-010,P-00021,2026-02-26,0,25,True,11
WF-010,P-00022,2026-02-26,1,27,False,0
WF-010,P-00023,2026-02-26,22,10,False,0
WF-010,P-00024,2026-02-26,146,20,False,0
WF-010,P-00025,2026-02-26,0,29,True,7
WF-010,P-00026,2026-02-26,234,19,False,0
WF-010,P-00027,2026-02-26,68,17,False,0
WF-010,P-00028,2026-02-26,127,10,False,0
WF-010,P-00029,2026-02-26,2,20,False,0
WF-010,P-00030,2026-02-26,37,13,False,0
WF-010,P-00031,2026-02-26,395,12,False,0
WF-010,P-00032,2026-02-26,13,14,False,0
WF-010,P-00033,2026-02-26,21,16,False,0
WF-010,P-00034,2026-02-26,8,26,False,0
WF-010,P-00035,2026-02-26,11,11,False,0
WF-010,P-00036,2026-02-26,33,13,False,0
WF-010,P-00037,2026-02-26,15,18,False,0
WF-010,P-00038,2026-02-26,21,10,False,0
WF-010,P-00039,2026-02-26,49,25,False,0
WF-010,P-00040,2026-02-26,27,25,False,0
WF-010,P-00041,2026-02-26,36,28,False,0
WF-010,P-00042,2026-02-26,58,13,False,0
WF-010,P-00043,2026-02-26,28,21,False,0
WF-010,P-00044,2026-02-26,80,27,False,0
WF-010,P-00045,2026-02-26,5,22,False,0
WF-010,P-00046,2026-02-26,0,21,True,11
WF-010,P-00047,2026-02-26,0,27,True,3
WF-010,P-00048,2026-02-26,135,16,False,0
WF-010,P-00049,2026-02-26,12,12,False,0
WF-010,P-00050,2026-02-26,73,11,False,0
WF-010,P-00051,2026-02-26,0,21,True,1
WF-010,P-00052,2026-02-26,49,15,False,0
WF-010,P-00053,2026-02-26,15,23,False,0
WF-010,P-00054,2026-02-26,89,25,False,0
WF-010,P-00055,2026-02-26,9,11,False,0
WF-010,P-00056,2026-02-26,58,20,False,0
WF-010,P-00057,2026-02-26,81,21,False,0
WF-010,P-00058,2026-02-26,39,12,False,0
WF-010,P-00059,2026-02-26,11,26,False,0
WF-010,P-00060,2026-02-26,65,21,False,0
WF-010,P-00061,2026-02-26,21,10,False,0
WF-010,P-00062,2026-02-26,80,21,False,0
WF-010,P-00063,2026-02-26,84,22,False,0
WF-010,P-00064,2026-02-26,0,22,True,8
WF-010,P-00065,2026-02-26,12,13,False,0
WF-010,P-00066,2026-02-26,182,16,False,0
WF-010,P-00067,2026-02-26,3,20,False,0
WF-010,P-00068,2026-02-26,43,27,False,0
WF-010,P-00069,2026-02-26,4,23,False,0
WF-010,P-00070,2026-02-26,4,13,False,0
WF-010,P-00071,2026-02-26,43,26,False,0
WF-010,P-00072,2026-02-26,22,27,False,0
WF-010,P-00073,2026-02-26,85,28,False,0
WF-010,P-00074,2026-02-26,99,27,False,0
WF-010,P-00075,2026-02-26,32,29,False,0
WF-010,P-00076,2026-02-26,187,19,False,0
WF-010,P-00077,2026-02-26,50,21,False,0
WF-010,P-00078,2026-02-26,57,19,False,0
WF-010,P-00079,2026-02-26,18,17,False,0
WF-010,P-00080,2026-02-26,38,21,False,0
WF-010,P-00081,2026-02-26,60,26,False,0
WF-010,P-00082,2026-02-26,0,17,True,10
WF-010,P-00083,2026-02-26,4,26,False,0
WF-010,P-00084,2026-02-26,108,14,False,0
WF-010,P-00085,2026-02-26,0,27,True,1
WF-010,P-00086,2026-02-26,88,12,False,0
WF-010,P-00087,2026-02-26,97,28,False,0
WF-010,P-00088,2026-02-26,17,29,False,0
WF-010,P-00089,2026-02-26,15,23,False,0
WF-010,P-00090,2026-02-26,2,13,False,0
WF-010,P-00091,2026-02-26,37,15,False,0
WF-010,P-00092,2026-02-26,93,15,False,0
WF-010,P-00093,2026-02-26,129,13,False,0
WF-010,P-00094,2026-02-26,0,23,True,11
WF-010,P-00095,2026-02-26,47,13,False,0
WF-010,P-00096,2026-02-26,67,28,False,0
WF-010,P-00097,2026-02-26,19,24,False,0
WF-010,P-00098,2026-02-26,47,10,False,0
WF-010,P-00099,2026-02-26,14,10,False,0
WF-010,P-00100,2026-02-26,103,16,False,0
WF-010,P-00101,2026-02-26,80,15,False,0
WF-010,P-00102,2026-02-26,12,24,False,0
WF-010,P-00103,2026-02-26,48,22,False,0
WF-010,P-00104,2026-02-26,6,18,False,0
WF-010,P-00105,2026-02-26,92,12,False,0
WF-010,P-00106,2026-02-26,72,24,False,0
WF-010,P-00107,2026-02-26,32,22,False,0
WF-010,P-00108,2026-02-26,90,19,False,0
WF-010,P-00109,2026-02-26,0,23,True,9
WF-010,P-00110,2026-02-26,110,12,False,0
WF-010,P-00111,2026-02-26,62,14,False,0
WF-010,P-00112,2026-02-26,59,27,False,0
WF-010,P-00113,2026-02-26,3,27,False,0
WF-010,P-00114,2026-02-26,26,20,False,0
WF-010,P-00115,2026-02-26,17,27,False,0
WF-010,P-00116,2026-02-26,117,14,False,0
WF-010,P-00117,2026-02-26,16,12,False,0
WF-010,P-00118,2026-02-26,2,19,False,0
WF-010,P-00119,2026-02-26,6,19,False,0
WF-010,P-00120,2026-02-26,48,18,False,0
WF-010,P-00121,2026-02-26,49,24,False,0
WF-010,P-00122,2026-02-26,87,19,False,0
WF-010,P-00123,2026-02-26,44,14,False,0
WF-010,P-00124,2026-02-26,187,11,False,0
WF-010,P-00125,2026-02-26,17,15,False,0
WF-010,P-00126,2026-02-26,11,21,False,0
WF-010,P-00127,2026-02-26,59,24,False,0
WF-010,P-00128,2026-02-26,98,15,False,0
WF-010,P-00129,2026-02-26,75,25,False,0
WF-010,P-00130,2026-02-26,38,20,False,0
WF-010,P-00131,2026-02-26,42,25,False,0
WF-010,P-00132,2026-02-26,115,14,False,0
WF-010,P-00133,2026-02-26,50,22,False,0
WF-010,P-00134,2026-02-26,4,27,False,0
WF-010,P-00135,2026-02-26,26,19,False,0
WF-010,P-00136,2026-02-26,10,18,False,0
WF-010,P-00137,2026-02-26,26,27,False,0
WF-010,P-00138,2026-02-26,97,17,False,0
WF-010,P-00139,2026-02-26,65,27,False,0
WF-010,P-00140,2026-02-26,6,10,False,0
WF-010,P-00141,2026-02-26,37,12,False,0
WF-010,P-00142,2026-02-26,17,12,False,0
WF-010,P-00143,2026-02-26,2,13,False,0
WF-010,P-00144,2026-02-26,31,14,False,0
WF-010,P-00145,2026-02-26,12,21,False,0
WF-010,P-00146,2026-02-26,89,21,False,0
WF-010,P-00147,2026-02-26,30,13,False,0
WF-010,P-00148,2026-02-26,30,16,False,0
WF-010,P-00149,2026-02-26,0,24,True,8
WF-010,P-00150,2026-02-26,75,19,False,0
WF-010,P-00151,2026-02-26,14,23,False,0
WF-010,P-00152,2026-02-26,59,25,False,0
WF-010,P-00153,2026-02-26,69,13,False,0
WF-010,P-00154,2026-02-26,0,29,True,8
WF-010,P-00155,2026-02-26,39,28,False,0
WF-010,P-00156,2026-02-26,35,19,False,0
WF-010,P-00157,2026-02-26,46,16,False,0
WF-010,P-00158,2026-02-26,28,10,False,0
WF-010,P-00159,2026-02-26,46,16,False,0
WF-010,P-00160,2026-02-26,3,16,False,0
WF-010,P-00161,2026-02-26,57,28,False,0
WF-010,P-00162,2026-02-26,94,25,False,0
WF-010,P-00163,2026-02-26,9,19,False,0
WF-010,P-00164,2026-02-26,15,18,False,0
WF-010,P-00165,2026-02-26,36,24,False,0
WF-010,P-00166,2026-02-26,31,21,False,0
WF-010,P-00167,2026-02-26,74,10,False,0
WF-010,P-00168,2026-02-26,11,23,False,0
WF-010,P-00169,2026-02-26,19,27,False,0
WF-010,P-00170,2026-02-26,26,15,False,0
WF-010,P-00171,2026-02-26,46,15,False,0
WF-010,P-00172,2026-02-26,5,11,False,0
WF-010,P-00173,2026-02-26,72,23,False,0
WF-010,P-00174,2026-02-26,15,29,False,0
WF-010,P-00175,2026-02-26,82,17,False,0
WF-010,P-00176,2026-02-26,13,21,False,0
WF-010,P-00177,2026-02-26,45,14,False,0
WF-010,P-00178,2026-02-26,21,20,False,0
WF-010,P-00179,2026-02-26,32,24,False,0
WF-010,P-00180,2026-02-26,25,28,False,0
WF-010,P-00181,2026-02-26,40,27,False,0
WF-010,P-00182,2026-02-26,47,25,False,0
WF-010,P-00183,2026-02-26,102,15,False,0
WF-010,P-00184,2026-02-26,207,15,False,0
WF-010,P-00185,2026-02-26,10,23,False,0
WF-010,P-00186,2026-02-26,2,16,False,0
WF-010,P-00187,2026-02-26,11,12,False,0
WF-010,P-00188,2026-02-26,44,11,False,0
WF-010,P-00189,2026-02-26,19,14,False,0
WF-010,P-00190,2026-02-26,143,21,False,0
WF-010,P-00191,2026-02-26,14,11,False,0
WF-010,P-00192,2026-02-26,130,10,False,0
WF-010,P-00193,2026-02-26,23,17,False,0
WF-010,P-00194,2026-02-26,35,11,False,0
WF-010,P-00195,2026-02-26,25,12,False,0
WF-010,P-00196,2026-02-26,82,17,False,0
WF-010,P-00197,2026-02-26,4,27,False,0
WF-010,P-00198,2026-02-26,1,27,False,0
WF-010,P-00199,2026-02-26,14,23,False,0
WF-010,P-00200,2026-02-26,14,22,False,0
WF-011,P-00001,2026-02-26,0,13,True,7
WF-011,P-00002,2026-02-26,58,29,False,0
WF-011,P-00003,2026-02-26,14,19,False,0
WF-011,P-00004,2026-02-26,71,21,False,0
WF-011,P-00005,2026-02-26,5,11,False,0
WF-011,P-00006,2026-02-26,53,13,False,0
WF-011,P-00007,2026-02-26,0,17,True,11
WF-011,P-00008,2026-02-26,0,29,True,6
WF-011,P-00009,2026-02-26,52,28,False,0
WF-011,P-00010,2026-02-26,8,23,False,0
WF-011,P-00011,2026-02-26,94,24,False,0
WF-011,P-00012,2026-02-26,0,19,True,13
WF-011,P-00013,2026-02-26,49,17,False,0
WF-011,P-00014,2026-02-26,8,26,False,0
WF-011,P-00015,2026-02-26,7,26,False,0
WF-011,P-00016,2026-02-26,69,21,False,0
WF-011,P-00017,2026-02-26,50,22,False,0
WF-011,P-00018,2026-02-26,1,16,False,0
WF-011,P-00019,2026-02-26,98,10,False,0
WF-011,P-00020,2026-02-26,13,13,False,0
WF-011,P-00021,2026-02-26,207,29,False,0
WF-011,P-00022,2026-02-26,17,23,False,0
WF-011,P-00023,2026-02-26,3,28,False,0
WF-011,P-00024,2026-02-26,104,18,False,0
WF-011,P-00025,2026-02-26,10,23,False,0
WF-011,P-00026,2026-02-26,66,20,False,0
WF-011,P-00027,2026-02-26,43,29,False,0
WF-011,P-00028,2026-02-26,75,13,False,0
WF-011,P-00029,2026-02-26,3,17,False,0
WF-011,P-00030,2026-02-26,143,12,False,0
WF-011,P-00031,2026-02-26,27,19,False,0
WF-011,P-00032,2026-02-26,4,10,False,0
WF-011,P-00033,2026-02-26,26,20,False,0
WF-011,P-00034,2026-02-26,30,25,False,0
WF-011,P-00035,2026-02-26,37,22,False,0
WF-011,P-00036,2026-02-26,22,25,False,0
WF-011,P-00037,2026-02-26,124,23,False,0
WF-011,P-00038,2026-02-26,9,11,False,0
WF-011,P-00039,2026-02-26,20,12,False,0
WF-011,P-00040,2026-02-26,8,20,False,0
WF-011,P-00041,2026-02-26,166,18,False,0
WF-011,P-00042,2026-02-26,54,16,False,0
WF-011,P-00043,2026-02-26,18,18,False,0
WF-011,P-00044,2026-02-26,19,20,False,0
WF-011,P-00045,2026-02-26,56,28,False,0
WF-011,P-00046,2026-02-26,3,23,False,0
WF-011,P-00047,2026-02-26,42,24,False,0
WF-011,P-00048,2026-02-26,50,10,False,0
WF-011,P-00049,2026-02-26,0,21,True,2
WF-011,P-00050,2026-02-26,8,19,False,0
WF-011,P-00051,2026-02-26,51,14,False,0
WF-011,P-00052,2026-02-26,31,20,False,0
WF-011,P-00053,2026-02-26,8,26,False,0
WF-011,P-00054,2026-02-26,0,15,True,13
WF-011,P-00055,2026-02-26,91,29,False,0
WF-011,P-00056,2026-02-26,90,11,False,0
WF-011,P-00057,2026-02-26,74,20,False,0
WF-011,P-00058,2026-02-26,29,23,False,0
WF-011,P-00059,2026-02-26,264,10,False,0
WF-011,P-00060,2026-02-26,0,22,True,9
WF-011,P-00061,2026-02-26,31,26,False,0
WF-011,P-00062,2026-02-26,40,16,False,0
WF-011,P-00063,2026-02-26,39,17,False,0
WF-011,P-00064,2026-02-26,25,11,False,0
WF-011,P-00065,2026-02-26,64,12,False,0
WF-011,P-00066,2026-02-26,1,29,False,0
WF-011,P-00067,2026-02-26,16,10,False,0
WF-011,P-00068,2026-02-26,4,18,False,0
WF-011,P-00069,2026-02-26,203,23,False,0
WF-011,P-00070,2026-02-26,37,10,False,0
WF-011,P-00071,2026-02-26,0,27,True,10
WF-011,P-00072,2026-02-26,29,25,False,0
WF-011,P-00073,2026-02-26,51,22,False,0
WF-011,P-00074,2026-02-26,22,16,False,0
WF-011,P-00075,2026-02-26,0,16,True,2
WF-011,P-00076,2026-02-26,30,10,False,0
WF-011,P-00077,2026-02-26,48,23,False,0
WF-011,P-00078,2026-02-26,0,21,True,1
WF-011,P-00079,2026-02-26,0,18,True,12
WF-011,P-00080,2026-02-26,85,11,False,0
